index,next_station_name,index_station_next,anchor,height,stagger,abrasion,dist,dist_accum,info
386,中医药大学站-联庄站区间,4,M044-01,4042,94,3.2,1.3,776.4,
387,中医药大学站-联庄站区间,4,M042-32,4041,-119,2,2,778.4,
388,中医药大学站-联庄站区间,4,M044-02,4041,84,2,2,780.4,
389,中医药大学站-联庄站区间,4,M044-03,4041,66,2,5,785.4,
390,中医药大学站-联庄站区间,4,M044-04,4040,12,2,7,792.4,
391,中医药大学站-联庄站区间,4,M044-05,4040,20,2,8,800.4,
392,中医药大学站-联庄站区间,4,M044-06,4040,-8,1,8,808.4,
393,中医药大学站-联庄站区间,4,M044-07,4041,-23,1,8,816.4,
394,中医药大学站-联庄站区间,4,M044-08,4040,-62,1,8,824.4,
395,中医药大学站-联庄站区间,4,M044-09,4040,-88,1,8,832.4,
396,中医药大学站-联庄站区间,4,M044-10,4040,-114,1,8,840.4,
397,中医药大学站-联庄站区间,4,M044-11,4041,-144,1,8,848.4,
398,中医药大学站-联庄站区间,4,M044-12,4040,-167,1,8,856.4,
399,中医药大学站-联庄站区间,4,M044-13,4042,-190,1,8,864.4,
400,中医药大学站-联庄站区间,4,M044-14,4041,-226,2,8,872.4,
401,中医药大学站-联庄站区间,4,M044-15,4042,-255,3,8,880.4,
402,中医药大学站-联庄站区间,4,M044-16,4043,-293,2,8,888.4,
403,中医药大学站-联庄站区间,4,M044-17,4042,-244,3,8,896.4,
404,中医药大学站-联庄站区间,4,M044-18,4041,-217,2,8,904.4,
405,中医药大学站-联庄站区间,4,M044-19,4043,-192,2,8,912.4,
406,中医药大学站-联庄站区间,4,M044-20,4041,-155,3,8,920.4,
407,中医药大学站-联庄站区间,4,M044-21,4041,-126,4,8,928.4,
408,中医药大学站-联庄站区间,4,M044-22,4043,-99,3,8,936.4,
409,中医药大学站-联庄站区间,4,M044-23,4042,-68,3,8,944.4,
410,中医药大学站-联庄站区间,4,M044-24,4042,-34,3,8,952.4,
411,中医药大学站-联庄站区间,4,M044-25,4042,-10,3,8,960.4,
412,中医药大学站-联庄站区间,4,M044-26,4040,25,3,8.8,969.2,
413,中医药大学站-联庄站区间,4,M044-27,4039,55,3,8.5,977.7,
414,中医药大学站-联庄站区间,4,M044-28,4042,71,3,7,984.7,
415,中医药大学站-联庄站区间,4,M044-29,4042,100,3,5,989.7,
416,联庄站,4,M046-01,4047,-162,2,1.3,991,
417,中医药大学站-联庄站区间,4,M044-30,4045,109,3,2,993,
418,联庄站,4,M046-02,4043,-155,2,2,995,
419,联庄站,4,M046-03,4040,-132,2,5,1000,
420,联庄站,4,M046-04,4043,-111,2,7,1007,
421,联庄站,4,M046-05,4043,-80,2,8,1015,
422,联庄站,4,M046-06,4041,-48,2,8,1023,
423,联庄站,4,M046-07,4043,-17,2,8,1031,
424,联庄站,4,M046-08,4040,7,2,8,1039,
425,联庄站,4,M046-09,4042,39,2,8,1047,
426,联庄站,4,M046-10,4043,74,2,8,1055,
427,联庄站,4,M046-11,4042,101,2,8,1063,
428,联庄站,4,M046-12,4040,121,1,8,1071,
429,联庄站,4,M046-13,4040,152,1,8,1079,
430,联庄站,4,M046-14,4041,196,1,8,1087,
431,联庄站,4,M046-15,4041,223,1,8,1095,
432,联庄站,4,M046-16,4043,255,1,8,1103,
433,联庄站,4,M046-17,4043,278,1,8,1111,
434,联庄站,4,M046-18,4040,254,1,8,1119,
435,联庄站,4,M046-19,4040,233,1,8,1127,
436,联庄站,4,M046-20,4040,217,1,8,1135,
437,联庄站,4,M046-21,4040,201,1,8,1143,
438,联庄站,4,M046-22,4041,185,1,8,1151,
439,联庄站,4,M046-23,4040,174,2,8,1159,
440,联庄站,4,M046-24,4041,162,2,8,1167,
441,联庄站,4,M046-25,4042,148,2,8,1175,
442,联庄站,4,M046-26,4043,132,2,7,1182,
443,联庄站,4,M046-27,4039,119,1,7,1189,
444,联庄站,4,M046-28,4040,98,1,8.15,1197.15,
445,联庄站,4,M046-29,4039,79,1,10.15,1207.3,
446,联庄站,4,M046-30,4042,64,1,9,1216.3,
447,联庄站,4,M046-31,4041,48,1,7,1223.3,
448,联庄站,4,M046-32,4041,40,1,5,1228.3,
449,联庄站,4,M048-01,4044,-159,1,1.3,1229.6,
450,联庄站,4,M046-33,4044,36,1,2,1231.6,
451,联庄站,4,M048-02,4041,-164,1,2,1233.6,
452,联庄站,4,M048-03,4038,-173,1,5,1238.6,
453,联庄站,4,M048-04,4039,-168,1,7,1245.6,
454,联庄站,4,M048-05,4041,-132,1,8,1253.6,
455,联庄站,4,M048-06,4043,-98,1,8,1261.6,
456,联庄站,4,M048-07,4040,-64,1,8,1269.6,
457,联庄站,4,M048-08,4043,-36,1,8,1277.6,
458,联庄站,4,M048-09,4042,-4,1,8,1285.6,
459,联庄站,4,M048-10,4041,28,1,8,1293.6,
460,联庄站,4,M048-11,4041,58,1,8,1301.6,
461,联庄站,4,M048-12,4041,95,1,8,1309.6,
462,联庄站,4,M048-13,4041,127,1,8,1317.6,
463,联庄站,4,M048-14,4041,156,1,7,1324.6,
464,联庄站,4,M048-15,4041,171,1,7,1331.6,
465,联庄站,4,M048-16,4043,196,1,7,1338.6,
466,联庄站,4,M048-17,4043,185,1,9,1347.6,
467,联庄站,4,M048-18,4042,142,1,10,1357.6,
468,联庄站,4,M048-19,4040,104,1,10,1367.6,
469,联庄站,4,M048-20,4041,69,2,10,1377.6,
470,联庄站,5,M048-21,4041,29,1,10,10,
471,联庄站,5,M048-22,4043,-11,1,10,20,
472,联庄站,5,M048-23,4042,-49,1,10,30,
473,联庄站,5,M048-24,4041,-87,1,10,40,
474,联庄站,5,M048-25,4043,-123,4.22,9,49,
475,联庄站,5,M048-26,4039,-160,4,7,56,
476,联庄站,5,M048-27,4044,-172,4,5,61,
477,联庄站,5,M048-28,4045,-180,4.5,4.3,65.3,
478,联庄站,5,M050-01,4048,17,4.67,1.3,66.6,
479,联庄站,5,M048-29,4047,-187,4,2,68.6,
480,联庄站,5,M050-02,4043,12,2,2,70.6,
481,联庄站,5,M050-03,4042,-10,4.4,5,75.6,
482,联庄站,5,M050-04,4041,-21,2,5,80.6,
483,联庄站,5,M050-05,4040,-52,3,6.93,87.53,
484,联庄站,5,M050-06,4043,-66,2,5.19,92.72,
485,联庄站,5,M050-07,4044,-99,2,6.41,99.13,
486,联庄站,5,M050-08,4043,-155,2,5,104.13,
487,联庄站-水澄桥站区间（一）,5,M052-01,4047,154,3,1.3,105.43,
488,联庄站,5,M050-09,4048,-121,2,2,107.43,
489,联庄站-水澄桥站区间（一）,5,M052-02,4045,143,3,2,109.43,
490,联庄站-水澄桥站区间（一）,5,M052-03,4044,122,3,5,114.43,
491,联庄站-水澄桥站区间（一）,5,M052-04,4041,102,3,7,121.43,
492,联庄站-水澄桥站区间（一）,5,M052-05,4041,69,3,8,129.43,
493,联庄站-水澄桥站区间（一）,5,M052-06,4042,37,3,8,137.43,
494,联庄站-水澄桥站区间（一）,5,M052-07,4041,8,3,8,145.43,
495,联庄站-水澄桥站区间（一）,5,M052-08,4040,-28,3,7,152.43,
496,联庄站-水澄桥站区间（一）,5,M052-09,4040,-51,3,7,159.43,
497,联庄站-水澄桥站区间（一）,5,M052-10,4041,-79,3,7,166.43,
498,联庄站-水澄桥站区间（一）,5,M052-11,4041,-107,3,7,173.43,
499,联庄站-水澄桥站区间（一）,5,M052-12,4041,-134,2,7,180.43,
500,联庄站-水澄桥站区间（一）,5,M052-13,4042,-159,2,7,187.43,
501,联庄站-水澄桥站区间（一）,5,M052-14,4040,-193,4,7,194.43,
502,联庄站-水澄桥站区间（一）,5,M052-15,4041,-217,4,7,201.43,
503,联庄站-水澄桥站区间（一）,5,M052-16,4041,-248,4,7,208.43,
504,联庄站-水澄桥站区间（一）,5,M052-17,4043,-278,4,7,215.43,
505,联庄站-水澄桥站区间（一）,5,M052-18,4043,-246,4,7,222.43,
506,联庄站-水澄桥站区间（一）,5,M052-19,4040,-222,4,7,229.43,
507,联庄站-水澄桥站区间（一）,5,M052-20,4040,-196,1,7,236.43,
508,联庄站-水澄桥站区间（一）,5,M052-21,4040,-170,1,7,243.43,
509,联庄站-水澄桥站区间（一）,5,M052-22,4039,-147,1,7,250.43,
510,联庄站-水澄桥站区间（一）,5,M052-23,4041,-118,1,7,257.43,
511,联庄站-水澄桥站区间（一）,5,M052-24,4040,-94,1,7,264.43,
512,联庄站-水澄桥站区间（一）,5,M052-25,4040,-65,1,8,272.43,
513,联庄站-水澄桥站区间（一）,5,M052-26,4039,-42,1,8,280.43,
514,联庄站-水澄桥站区间（一）,5,M052-27,4040,-6,1,8,288.43,
515,联庄站-水澄桥站区间（一）,5,M052-28,4040,30,1,8.8,297.23,
516,联庄站-水澄桥站区间（一）,5,M052-29,4039,57,1,8.5,305.73,
517,联庄站-水澄桥站区间（一）,5,M052-30,4041,79,1,7,312.73,
518,联庄站-水澄桥站区间（一）,5,M052-31,4040,94,1,5,317.73,
519,联庄站-水澄桥站区间（一）,5,M054-01,4043,-111,1,1.3,319.03,
520,联庄站-水澄桥站区间（一）,5,M052-32,4041,101,1,2,321.03,
521,联庄站-水澄桥站区间（一）,5,M054-02,4040,-97,1,2,323.03,
522,联庄站-水澄桥站区间（一）,5,M054-03,4040,-82,1,5,328.03,
523,联庄站-水澄桥站区间（一）,5,M054-04,4038,-52,1,7,335.03,
524,联庄站-水澄桥站区间（一）,5,M054-05,4039,-33,1,8,343.03,
525,联庄站-水澄桥站区间（一）,5,M054-06,4040,2,1,8,351.03,
526,联庄站-水澄桥站区间（一）,5,M054-07,4040,29,1,8,359.03,
527,联庄站-水澄桥站区间（一）,5,M054-08,4041,58,1,8,367.03,
528,联庄站-水澄桥站区间（一）,5,M054-09,4041,80,1,8,375.03,
529,联庄站-水澄桥站区间（一）,5,M054-10,4040,105,1,8,383.03,
530,联庄站-水澄桥站区间（一）,5,M054-11,4041,136,1,8,391.03,
531,联庄站-水澄桥站区间（一）,5,M054-12,4040,165,1,8,399.03,
532,联庄站-水澄桥站区间（一）,5,M054-13,4041,200,1,8,407.03,
533,联庄站-水澄桥站区间（一）,5,M054-14,4041,223,1,8,415.03,
534,联庄站-水澄桥站区间（一）,5,M054-15,4040,242,1,8,423.03,
535,联庄站-水澄桥站区间（一）,5,M054-16,4044,275,1,8,431.03,
536,联庄站-水澄桥站区间（一）,5,M054-17,4041,246,1,8,439.03,
537,联庄站-水澄桥站区间（一）,5,M054-18,4041,229,1,8,447.03,
538,联庄站-水澄桥站区间（一）,5,M054-19,4040,192,2,8,455.03,
539,联庄站-水澄桥站区间（一）,5,M054-20,4041,167,2,8,463.03,
540,联庄站-水澄桥站区间（一）,5,M054-21,4040,139,2,8,471.03,
541,联庄站-水澄桥站区间（一）,5,M054-22,4039,108,2,8,479.03,
542,联庄站-水澄桥站区间（一）,5,M054-23,4040,79,1,8,487.03,
543,联庄站-水澄桥站区间（一）,5,M054-24,4040,59,1,8,495.03,
544,联庄站-水澄桥站区间（一）,5,M054-25,4039,25,1,8,503.03,
545,联庄站-水澄桥站区间（一）,5,M054-26,4038,-4,1,8.8,511.83,
546,联庄站-水澄桥站区间（一）,5,M054-27,4039,-42,1,8.5,520.33,
547,联庄站-水澄桥站区间（一）,5,M054-28,4039,-65,1,7,527.33,
548,联庄站-水澄桥站区间（一）,5,M054-29,4040,-87,2,5,532.33,
549,联庄站-水澄桥站区间（一）,5,M056-01,4042,105,1,1.3,533.63,
550,联庄站-水澄桥站区间（一）,5,M054-30,4043,-94,1,2,535.63,
551,联庄站-水澄桥站区间（一）,5,M056-02,4040,107,1,2,537.63,
552,联庄站-水澄桥站区间（一）,5,M056-03,4038,92,1,5,542.63,
553,联庄站-水澄桥站区间（一）,5,M056-04,4038,74,1,7,549.63,
554,联庄站-水澄桥站区间（一）,5,M056-05,4038,34,1,8,557.63,
555,联庄站-水澄桥站区间（一）,5,M056-06,4037,12,1,8,565.63,
556,联庄站-水澄桥站区间（一）,5,M056-07,4038,-10,1,8,573.63,
557,联庄站-水澄桥站区间（一）,5,M056-08,4038,-45,1,7.3,580.93,
558,联庄站-水澄桥站区间（一）,5,M056-09,4038,-70,1,7,587.93,
559,联庄站-水澄桥站区间（一）,5,M056-10,4040,-95,1,7,594.93,
560,联庄站-水澄桥站区间（一）,5,M056-11,4038,-121,5,7,601.93,
561,联庄站-水澄桥站区间（一）,5,M056-12,4040,-147,1,7,608.93,
562,联庄站-水澄桥站区间（一）,5,M056-13,4038,-168,1,7,615.93,
563,联庄站-水澄桥站区间（一）,5,M056-14,4038,-194,1,7,622.93,
564,联庄站-水澄桥站区间（一）,5,M056-15,4037,-226,1,7,629.93,
565,联庄站-水澄桥站区间（一）,5,M056-16,4038,-247,1,7,636.93,
566,联庄站-水澄桥站区间（一）,5,M056-17,4041,-278,1,7,643.93,
567,联庄站-水澄桥站区间（一）,5,M056-18,4039,-249,1,7,650.93,
568,联庄站-水澄桥站区间（一）,5,M056-19,4037,-224,1,7,657.93,
569,联庄站-水澄桥站区间（一）,5,M056-20,4038,-200,1,7,664.93,
570,联庄站-水澄桥站区间（一）,5,M056-21,4037,-172,1,7,671.93,
571,联庄站-水澄桥站区间（一）,5,M056-22,4037,-150,1,7,678.93,
572,联庄站-水澄桥站区间（一）,5,M056-23,4038,-129,1,7,685.93,
573,联庄站-水澄桥站区间（一）,5,M056-24,4037,-101,1,7,692.93,
574,联庄站-水澄桥站区间（一）,5,M056-25,4037,-80,1,7,699.93,
575,联庄站-水澄桥站区间（一）,5,M056-26,4038,-43,1,7,706.93,
576,联庄站-水澄桥站区间（一）,5,M056-27,4037,-31,1,7,713.93,
577,联庄站-水澄桥站区间（一）,5,M056-28,4037,2,1,7,720.93,
578,联庄站-水澄桥站区间（一）,5,M056-29,4038,24,2,7,727.93,
579,联庄站-水澄桥站区间（一）,5,M056-30,4039,55,1,7,734.93,
580,联庄站-水澄桥站区间（一）,5,M056-31,4038,72,1,7,741.93,
581,联庄站-水澄桥站区间（一）,5,M056-32,4039,95,1,5,746.93,
582,联庄站-水澄桥站区间（一）,5,M058-01,4042,-111,1,1.3,748.23,
583,联庄站-水澄桥站区间（一）,5,M056-33,4042,103,1,2,750.23,
584,联庄站-水澄桥站区间（一）,5,M058-02,4039,-95,1,2,752.23,
585,联庄站-水澄桥站区间（一）,5,M058-03,4040,-83,1,5,757.23,
586,联庄站-水澄桥站区间（一）,5,M058-04,4038,-59,1,7,764.23,
587,联庄站-水澄桥站区间（一）,5,M058-05,4040,-39,1,7,771.23,
588,联庄站-水澄桥站区间（一）,5,M058-06,4038,-11,1,7,778.23,
589,联庄站-水澄桥站区间（一）,5,M058-07,4040,20,1,7,785.23,
590,联庄站-水澄桥站区间（一）,5,M058-08,4039,40,3,7,792.23,
591,联庄站-水澄桥站区间（一）,5,M058-09,4039,69,1,7,799.23,
592,联庄站-水澄桥站区间（一）,5,M058-10,4038,91,1,7,806.23,
593,联庄站-水澄桥站区间（一）,5,M058-11,4038,122,1,7,813.23,
594,联庄站-水澄桥站区间（一）,5,M058-12,4040,143,1,7,820.23,
595,联庄站-水澄桥站区间（一）,5,M058-13,4040,176,1,8,828.23,
596,联庄站-水澄桥站区间（一）,5,M058-14,4040,197,1,8,836.23,
597,联庄站-水澄桥站区间（一）,5,M058-15,4041,233,1,8,844.23,
598,联庄站-水澄桥站区间（一）,5,M058-16,4038,261,1,8,852.23,
599,联庄站-水澄桥站区间（一）,5,M058-17,4039,284,1,8,860.23,
600,联庄站-水澄桥站区间（一）,5,M058-18,4041,253,1,8,868.23,
601,联庄站-水澄桥站区间（一）,5,M058-19,4038,223,1,8,876.23,
602,联庄站-水澄桥站区间（一）,5,M058-20,4039,188,1,8,884.23,
603,联庄站-水澄桥站区间（一）,5,M058-21,4038,172,1,8,892.23,
604,联庄站-水澄桥站区间（一）,5,M058-22,4039,140,1,8,900.23,
605,联庄站-水澄桥站区间（一）,5,M058-23,4039,109,1,8,908.23,
606,联庄站-水澄桥站区间（一）,5,M058-24,4040,81,1,8,916.23,
607,联庄站-水澄桥站区间（一）,5,M058-25,4039,49,1,8,924.23,
608,联庄站-水澄桥站区间（一）,5,M058-26,4040,24,1,8,932.23,
609,联庄站-水澄桥站区间（一）,5,M058-27,4041,-12,1,8.8,941.03,
610,联庄站-水澄桥站区间（一）,5,M058-28,4039,-40,1,8.5,949.53,
611,联庄站-水澄桥站区间（一）,5,M058-29,4040,-61,1,7,956.53,
612,联庄站-水澄桥站区间（一）,5,M058-30,4041,-84,1,5,961.53,
613,联庄站-水澄桥站区间（一）,5,M060-01,4043,118,1,1.3,962.83,
614,联庄站-水澄桥站区间（一）,5,M058-31,4042,-95,1,2,964.83,
615,联庄站-水澄桥站区间（一）,5,M060-02,4040,110,1,2,966.83,
616,联庄站-水澄桥站区间（一）,5,M060-03,4040,92,1,5,971.83,
617,联庄站-水澄桥站区间（一）,5,M060-04,4040,70,1,7,978.83,
618,联庄站-水澄桥站区间（一）,5,M060-05,4040,37,1,8,986.83,
619,联庄站-水澄桥站区间（一）,5,M060-06,4038,9,1,8,994.83,
620,联庄站-水澄桥站区间（一）,5,M060-07,4040,-21,1,8,1002.83,
621,联庄站-水澄桥站区间（一）,5,M060-08,4039,-43,1,8,1010.83,
622,联庄站-水澄桥站区间（一）,5,M060-09,4039,-70,1,8,1018.83,
623,联庄站-水澄桥站区间（一）,5,M060-10,4040,-97,1,8,1026.83,
624,联庄站-水澄桥站区间（一）,5,M060-11,4040,-131,1,8,1034.83,
625,联庄站-水澄桥站区间（一）,5,M060-12,4040,-163,1,8,1042.83,
626,联庄站-水澄桥站区间（一）,5,M060-13,4040,-194,1,8,1050.83,
627,联庄站-水澄桥站区间（一）,5,M060-14,4038,-220,1,8,1058.83,
628,联庄站-水澄桥站区间（一）,5,M060-15,4038,-243,1,8,1066.83,
629,联庄站-水澄桥站区间（一）,5,M060-16,4039,-270,1,8,1074.83,
630,联庄站-水澄桥站区间（一）,5,M060-17,4038,-248,1,8,1082.83,
631,联庄站-水澄桥站区间（一）,5,M060-18,4038,-211,1,8,1090.83,
632,联庄站-水澄桥站区间（一）,5,M060-19,4040,-186,1,8,1098.83,
633,联庄站-水澄桥站区间（一）,5,M060-20,4040,-153,1,8,1106.83,
634,联庄站-水澄桥站区间（一）,5,M060-21,4039,-128,1,8,1114.83,
635,联庄站-水澄桥站区间（一）,5,M060-22,4040,-100,1,8,1122.83,
636,联庄站-水澄桥站区间（一）,5,M060-23,4039,-74,1,8,1130.83,
637,联庄站-水澄桥站区间（一）,5,M060-24,4038,-32,1,8,1138.83,
638,联庄站-水澄桥站区间（一）,5,M060-25,4038,-7,1,8,1146.83,
639,联庄站-水澄桥站区间（一）,5,M060-26,4038,18,1,8.8,1155.63,
640,联庄站-水澄桥站区间（一）,5,M060-27,4039,50,1,8.5,1164.13,
641,联庄站-水澄桥站区间（一）,5,M060-28,4038,77,1,7,1171.13,
642,联庄站-水澄桥站区间（一）,5,M060-29,4040,93,1,5,1176.13,
643,联庄站-水澄桥站区间 (二）,5,M062-01,4041,-103,1,1.3,1177.43,
644,联庄站-水澄桥站区间（一）,5,M060-30,4041,94,1,2,1179.43,
645,联庄站-水澄桥站区间 (二）,5,M062-02,4039,-100,1,2,1181.43,
646,联庄站-水澄桥站区间 (二）,5,M062-03,4038,-82,1,5,1186.43,
647,联庄站-水澄桥站区间 (二）,5,M062-04,4039,-70,1,7,1193.43,
648,联庄站-水澄桥站区间 (二）,5,M062-05,4040,-28,1,8,1201.43,
649,联庄站-水澄桥站区间 (二）,5,M062-06,4038,4,1,8,1209.43,
650,联庄站-水澄桥站区间 (二）,5,M062-07,4037,21,1,8,1217.43,
651,联庄站-水澄桥站区间 (二）,5,M062-08,4038,54,1,8,1225.43,
652,联庄站-水澄桥站区间 (二）,5,M062-09,4039,89,1,8,1233.43,
653,联庄站-水澄桥站区间 (二）,5,M062-10,4037,115,1,8,1241.43,
654,联庄站-水澄桥站区间 (二）,5,M062-11,4038,142,1,8,1249.43,
655,联庄站-水澄桥站区间 (二）,5,M062-12,4039,174,1,8,1257.43,
656,联庄站-水澄桥站区间 (二）,5,M062-13,4037,200,1,8,1265.43,
657,联庄站-水澄桥站区间 (二）,5,M062-14,4037,226,1,8,1273.43,
658,联庄站-水澄桥站区间 (二）,5,M062-15,4040,261,1,8,1281.43,
659,联庄站-水澄桥站区间 (二）,5,M062-16,4039,290,1,8,1289.43,
660,联庄站-水澄桥站区间 (二）,5,M062-17,4038,250,1,8,1297.43,
661,联庄站-水澄桥站区间 (二）,5,M062-18,4040,236,1,8,1305.43,
662,联庄站-水澄桥站区间 (二）,5,M062-19,4039,213,1,8,1313.43,
663,联庄站-水澄桥站区间 (二）,5,M062-20,4041,179,1,8,1321.43,
664,联庄站-水澄桥站区间 (二）,5,M062-21,4040,158,1,8,1329.43,
665,联庄站-水澄桥站区间 (二）,5,M062-22,4038,127,1,8,1337.43,
666,联庄站-水澄桥站区间 (二）,5,M062-23,4038,80,1,8,1345.43,
667,联庄站-水澄桥站区间 (二）,5,M062-24,4040,59,1,8,1353.43,
668,联庄站-水澄桥站区间 (二）,5,M062-25,4038,27,1,8,1361.43,
669,联庄站-水澄桥站区间 (二）,5,M062-26,4038,-9,1,8.8,1370.23,
670,联庄站-水澄桥站区间 (二）,5,M062-27,4039,-42,1,8.5,1378.73,
671,联庄站-水澄桥站区间 (二）,5,M062-28,4038,-66,1,7,1385.73,
672,联庄站-水澄桥站区间 (二）,5,M062-29,4039,-90,1,5,1390.73,
673,联庄站-水澄桥站区间 (二）,5,M064-01,4043,121,1,1.3,1392.03,
674,联庄站-水澄桥站区间 (二）,5,M062-30,4041,-97,1,2,1394.03,
675,联庄站-水澄桥站区间 (二）,5,M064-02,4040,112,1,2,1396.03,
676,联庄站-水澄桥站区间 (二）,5,M064-03,4039,107,1,5,1401.03,
677,联庄站-水澄桥站区间 (二）,5,M064-04,4039,81,1,7,1408.03,
678,联庄站-水澄桥站区间 (二）,5,M064-05,4037,57,1,7,1415.03,
679,联庄站-水澄桥站区间 (二）,5,M064-06,4039,31,1,7,1422.03,
680,联庄站-水澄桥站区间 (二）,5,M064-07,4039,-5,1,7,1429.03,
681,联庄站-水澄桥站区间 (二）,5,M064-08,4038,-19,1,7,1436.03,
682,联庄站-水澄桥站区间 (二）,5,M064-09,4040,-48,1,7,1443.03,
683,联庄站-水澄桥站区间 (二）,5,M064-10,4039,-67,1,7,1450.03,
684,联庄站-水澄桥站区间 (二）,5,M064-11,4040,-96,1,7,1457.03,
685,联庄站-水澄桥站区间 (二）,5,M064-12,4040,-119,1,7,1464.03,
686,联庄站-水澄桥站区间 (二）,5,M064-13,4041,-156,1,7,1471.03,
687,联庄站-水澄桥站区间 (二）,5,M064-14,4042,-178,1,7,1478.03,
688,联庄站-水澄桥站区间 (二）,5,M064-15,4042,-203,1,7,1485.03,
689,联庄站-水澄桥站区间 (二）,5,M064-16,4042,-229,2,7,1492.03,
690,联庄站-水澄桥站区间 (二）,5,M064-17,4041,-255,4,7,1499.03,
691,联庄站-水澄桥站区间 (二）,5,M064-18,4040,-224,1,7,1506.03,
692,联庄站-水澄桥站区间 (二）,5,M064-19,4040,-197,1,7,1513.03,
693,联庄站-水澄桥站区间 (二）,5,M064-20,4041,-177,1,7,1520.03,
694,联庄站-水澄桥站区间 (二）,5,M064-21,4042,-149,2,7,1527.03,
695,联庄站-水澄桥站区间 (二）,5,M064-22,4042,-126,1,7,1534.03,
696,联庄站-水澄桥站区间 (二）,5,M064-23,4041,-100,2,7,1541.03,
697,联庄站-水澄桥站区间 (二）,5,M064-24,4041,-73,2,7,1548.03,
698,联庄站-水澄桥站区间 (二）,5,M064-25,4043,-55,2,7,1555.03,
699,联庄站-水澄桥站区间 (二）,5,M064-26,4042,-28,2,7,1562.03,
700,联庄站-水澄桥站区间 (二）,5,M064-27,4040,-4,2,7,1569.03,
701,联庄站-水澄桥站区间 (二）,5,M064-28,4040,18,2,7,1576.03,
